file_path,emotion,transcript,label,prosody_text
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_tell_angry.wav,angry,tell,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_thin_angry.wav,angry,thin,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_third_angry.wav,angry,third,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_thought_angry.wav,angry,thought,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_thumb_angry.wav,angry,thumb,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_time_angry.wav,angry,time,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_tip_angry.wav,angry,tip,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_tire_angry.wav,angry,tire,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_ton_angry.wav,angry,ton,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_tool_angry.wav,angry,tool,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_tough_angry.wav,angry,tough,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_turn_angry.wav,angry,turn,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_vine_angry.wav,angry,vine,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_voice_angry.wav,angry,voice,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_void_angry.wav,angry,void,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_vote_angry.wav,angry,vote,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_wag_angry.wav,angry,wag,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_walk_angry.wav,angry,walk,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_wash_angry.wav,angry,wash,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_week_angry.wav,angry,week,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_wheat_angry.wav,angry,wheat,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_when_angry.wav,angry,when,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_which_angry.wav,angry,which,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_whip_angry.wav,angry,whip,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_white_angry.wav,angry,white,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_wife_angry.wav,angry,wife,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_wire_angry.wav,angry,wire,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_witch_angry.wav,angry,witch,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_yearn_angry.wav,angry,yearn,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_yes_angry.wav,angry,yes,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_young_angry.wav,angry,young,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_angry/OAF_youth_angry.wav,angry,youth,0,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_back_disgust.wav,disgust,back,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_bar_disgust.wav,disgust,bar,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_base_disgust.wav,disgust,base,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_bath_disgust.wav,disgust,bath,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_bean_disgust.wav,disgust,bean,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_beg_disgust.wav,disgust,beg,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_bite_disgust.wav,disgust,bite,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_boat_disgust.wav,disgust,boat,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_bone_disgust.wav,disgust,bone,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_book_disgust.wav,disgust,book,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_bought_disgust.wav,disgust,bought,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_burn_disgust.wav,disgust,burn,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_cab_disgust.wav,disgust,cab,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_calm_disgust.wav,disgust,calm,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_came_disgust.wav,disgust,came,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_cause_disgust.wav,disgust,cause,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_chain_disgust.wav,disgust,chain,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_chair_disgust.wav,disgust,chair,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_chalk_disgust.wav,disgust,chalk,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_chat_disgust.wav,disgust,chat,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_check_disgust.wav,disgust,check,1,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_cheek_disgust.wav,disgust,cheek,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_chief_disgust.wav,disgust,chief,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/OAF_disgust/OAF_choice_disgust.wav,disgust,choice,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
